,TOTAL_HH17,W_M_INC17,P_NLI1,P_NLI2,P_NLI3,P_NLI4,P_NLI5,P_NLI6,P_NLI7,P_NLI8,P_NLI9,P_NLI10,HH_NLI1,HH_NLI2,HH_NLI3,HH_NLI4,HH_NLI5,HH_NLI6,HH_NLI7,HH_NLI8,HH_NLI9,HH_NLI10,NLI17V2,AREA_KM2,POP_KM2,T_N_POP,D_POP_CHAN,AGE0_4,AGE5_9,AGE10_14,AGE15_19,AGE20_24,AGE25_29,AGE30_34,AGE35_39,AGE40_44,AGE45_49,AGE50_54,AGE55_59,AGE60_64,AGE65_69,AGE70_74,AGE75_79,AGE80OVER,population,pd,atoll_area,no_income,r_1___r_4800,r_4801___r_9600,r_9601___r_19_600,r_19_601___r_38_200,r_38_201___r_76_400,r_76_401___r_153_800,r_153_801___r_307_600,r_307_601___r_614_400,r_614_001___r_1_228_800,r_1_228_801___r_2_457_600,r_2_457_601_or_more,internet_access_from_home,internet_access_from_cell_phone,internet_access_from_work,internet_access_from_elsewhere,internet_access_no_access_to_in,internet_access_grand_total,formal_residential,traditional_residential,parks_and_recreation,collective_living_quarters,industrial,small_holdings,vacant,commercial,cellphone_perc,computer_perc,dvd_perc,land_line_perc,radio_perc,sat_tv_perc,tv_perc,D_NW_RESD_KM2,D_LEARNERS_KM2,D_FORMAL_KM2,D_DOMESTIC_KM2,D_TOT_WORK_KM2,D_MIGR_OUT_KM2,D_MIGR_IN_KM2,target_label
1441,543.711885073,407614.000372,0.315679130211,0.0939017603579,0.125701472205,0.100031914898,0.0942168267899,0.0765411343575,0.0394353583789,0.0495351393541,0.0190558792796,0.0859013841682,171.638494965,51.0555031359,68.3453844089,54.3885410164,51.2268084995,41.6163244472,21.4414730427,26.9328439955,10.3609080448,46.7056035165,6.0,25.6724548617,62.0119894485,1592,-231,66.3697887485,144.265102796,84.3481581385,52.2578399336,84.5101263734,109.893181313,124.644415587,144.111509694,120.008757402,127.384808428,110.819638052,119.942199857,116.651120908,107.349843885,31.3529363166,14.2134353314,33.8771372358,592.0,23.131,25.59339723,0.04784689,0.0,0.014354067,0.138755981,0.186602871,0.129186603,0.114832536,0.148325359,0.08612440199999999,0.057416268,0.043062200999999994,0.033492823,0.222222222,0.154589372,0.09178744,0.038647343,0.497584541,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980676329,0.48309178700000005,0.603864734,0.280193237,0.7874396140000001,0.48309178700000005,0.7487922709999999,0.23631375677079616,0.0,0.15263682154412633,0.07989255122144355,0.2325293727655699,0.32966189556637754,0.2325293727655699,0
1443,44.9596376857,337230.75322,0.131678736011,0.0713418858508,0.157172912917,0.174508304345,0.15022106632,0.120813298426,0.0592504257244,0.0744250392465,0.0247755587858,0.0358127723746,5.92022826195,3.20750533967,7.06643721876,7.8458301365,6.75388471451,5.43172212484,2.66387767329,3.34612279927,1.11390014647,1.61012927048,5.0,0.0244021089107,3483.30549262,85,-37,3.48742989276,2.52286425109,1.88110083409,3.7423422804,18.6211403035,12.2631401345,9.19248450306,5.14073181083,2.74854841255,2.59816974596,2.37482513557,4.50017584832,5.8667060487,4.14747640933,2.56460898305,0.891036711734,2.45721869449,477.0,6875.91,0.069372666,0.023715415,0.015810277,0.031620552999999996,0.051383399,0.079051383,0.12252964400000001,0.201581028,0.28458498,0.158102767,0.019762846,0.003952569,0.007905138,0.31496063,0.24015748,0.16929133899999999,0.11023622,0.161417323,254.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996062992,0.767716535,0.7913385829999999,0.299212598,0.858267717,0.5,0.9606299209999999,12.82143892887161,0.0,0.0,4.863304421296127,4.863304421296127,21.221692020201285,4.863304421296127,1
1557,133.979720302,451258.065897,0.209018675722,0.0849884887866,0.0870942906802,0.0811612236153,0.132827048114,0.115849750197,0.0790984011528,0.0993562753036,0.0341376618066,0.0764681846217,28.004263711,11.3867339565,11.6688687052,10.8739580393,17.7961307549,15.5215171285,10.5975816628,13.3117259754,4.57375438061,10.2451859876,6.0,0.326439405266,1124.25152748,367,-169,22.2975055368,19.9373587593,24.1613912166,24.3187131122,41.5997065999,35.2341455278,34.4942683597,29.0907399617,16.3683236789,17.2740610476,24.6625081421,33.8218499162,20.7387323868,7.56689189297,3.5694496453,3.50657566335,8.35777855288,484.0,1487.3,0.325420877,0.033149171,0.033149171,0.044198895,0.071823204,0.121546961,0.099447514,0.066298343,0.226519337,0.226519337,0.033149171,0.027624309,0.016574586000000002,0.287292818,0.348066298,0.071823204,0.066298343,0.23204419899999998,181.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9613259670000001,0.790055249,0.79558011,0.46408839799999996,0.856353591,0.624309392,0.9281767959999999,2.742824937043738,0.0,0.0,1.8175345968362118,1.8175345968362118,7.402322721660209,1.8175345968362118,0
1571,1.79838550739,330405.655637,0.248183730715,0.109381714311,0.143459861119,0.117923639408,0.0914389099338,0.0789152594157,0.0519767161726,0.0652884615385,0.0306694331278,0.0627622742584,0.446330024488,0.19671048979,0.257996135129,0.21207216409,0.164442410436,0.141920058845,0.0934741730863,0.11741382303,0.0551554640569,0.112870764437,5.0,0.271311775175,7.37159306378,2,338,0.0546354520882,0.0228980179694,0.0463577451512,0.017784556965,0.879843911135,0.0197369416857,0.912617354265,0.0,0.0,0.0223542847671,0.0,0.0237717359729,0.0,0.0,0.0,0.0,0.0,276.0,24.9327,11.06979191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.07948246925084353,0.0,13.392796068767135,0.03974123462542176,13.432537303392557,0.0,13.432537303392557,1
1638,21.5806260894,330405.655637,0.248183730715,0.109381714311,0.143459861119,0.117923639408,0.0914389099338,0.0789152594157,0.0519767161726,0.0652884615385,0.0306694331278,0.0627622742584,5.35596029403,2.36052587756,3.09595362165,2.54486596916,1.9733089253,1.7030407062,1.12169007707,1.40896587641,0.661865568705,1.35444917329,5.0,9.39892816202,2.76627287195,26,123,0.710260877147,0.297674233603,0.602650686965,0.231199240545,11.4379708448,0.256580241915,11.8640256054,0.0,0.0,0.290605701972,0.0,0.309032567647,0.0,0.0,0.0,0.0,0.0,276.0,24.9327,11.06979191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.02752937168093109,0.0,0.1353527440979112,0.006882342920232772,0.14223508701814397,0.0011470571533721287,0.14223508701814397,1
1674,195.999883246,479853.640629,0.172982225148,0.0381335457676,0.102396727107,0.129641876861,0.107300761657,0.099082320554,0.0801623406859,0.100692700157,0.0542699070632,0.115337594999,33.9044959326,7.47417051819,20.0697465577,25.4097927286,21.030936757,19.4201232603,15.7118094151,19.7357574745,10.6368954481,22.6061551536,7.0,0.384985912421,1332.51629072,513,-178,32.6447186338,30.1441153944,43.9727642579,22.4563215362,31.9268880205,22.8131363911,48.4127363753,52.2105457521,44.6466024407,28.8403127549,46.6028390414,35.3721506215,19.7928351245,20.7085719959,15.7657715026,12.8053259371,3.88436422032,514.0,623.898,0.823851984,0.020512821,0.025641026,0.051282050999999995,0.082051282,0.041025641,0.071794872,0.143589744,0.2,0.23589743600000002,0.10769230800000001,0.015384615,0.005128205,0.456410256,0.143589744,0.071794872,0.015384615,0.317948718,195.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958974359,0.692307692,0.7230769229999999,0.620512821,0.8666666670000001,0.7230769229999999,0.923076923,4.153380057739654,10.046689599127003,0.1403168938425559,2.8905280131566515,3.030844906999207,8.026126327794197,3.030844906999207,0
1678,124.088600017,569509.664139,0.0502639296188,0.0347194116473,0.124352262837,0.135693359131,0.138081990254,0.124124932095,0.0931530757378,0.11701048951,0.0583269702805,0.124273578888,6.23718065773,4.30828318472,15.4306982044,16.8379989662,17.1344008581,15.4024890509,11.5592347556,14.5196678306,7.23771208533,15.4209344233,7.0,0.194482086362,2169.86565649,422,-65,21.1734647013,27.836760889,19.5443941169,24.4862725063,61.7798167387,15.2446462201,72.2156548102,22.6014796811,30.2919352147,29.5878985427,39.1203910605,27.4457112581,12.1241805136,11.1099523184,4.94174703417,2.49569439424,0.0,724.0,3734.44,0.19387102399999998,0.012820513,0.006410256,0.006410256,0.019230768999999998,0.019230768999999998,0.108974359,0.153846154,0.26282051300000003,0.269230769,0.108974359,0.006410256,0.025641026,0.363057325,0.15286624199999999,0.13375796199999998,0.025477707000000002,0.324840764,157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9745222929999999,0.6942675159999999,0.834394904,0.6624203820000001,0.910828025,0.636942675,0.968152866,9.75853205614768,0.0,2.43963301403692,4.103019159971184,6.542652174008104,10.14665549019901,6.542652174008104,0
1802,116.895057978,420895.858854,0.0498912649511,0.0477418311134,0.133983923359,0.195758384209,0.147689250595,0.125029833269,0.0767553433046,0.0964131374244,0.047651562439,0.0790854693352,5.83204230906,5.58078411599,15.6620584892,22.8831876718,17.2641435111,14.615369609,8.97232030572,11.2702192891,5.57023215405,9.24470052317,6.0,0.0878314097137,2060.76619503,181,-40,3.377926165,3.82607014389,2.03323234962,3.32271836933,3.70271921851,11.1562552186,7.45697964677,5.55218886398,4.77266289994,4.54885212185,7.70153758854,10.5388539277,14.199005202,26.7363970456,24.282893681,27.2396476811,20.5520598765,531.0,2022.41,0.262557515,0.10746268699999999,0.0,0.0,0.020895522,0.04776119400000001,0.09253731300000001,0.217910448,0.247761194,0.185074627,0.074626866,0.002985075,0.002985075,0.304477612,0.080597015,0.11641791,0.03880597,0.45970149299999996,335.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9552238809999999,0.573134328,0.817910448,0.737313433,0.949253731,0.8716417909999999,0.886567164,10.812557618790402,0.0,0.0,5.529148782336001,5.529148782336001,10.443947699968001,5.529148782336001,1
1806,296.733608725,547642.145927,0.0860195874818,0.0438592540453,0.120197563471,0.118395235969,0.128167335307,0.119041789228,0.0977965725224,0.122843231237,0.0535143780042,0.110165052735,25.5249026145,13.0145147288,35.6666567687,35.1318456247,38.0315559262,35.3236997066,29.0195298855,36.4517153123,15.8795145038,32.6896736533,7.0,2.87307852252,315.341189911,906,-284,63.5596857235,34.572608259,34.6053110209,70.5609997624,74.2407914594,105.577395991,107.568219624,66.9846927821,78.3848592303,60.8441983703,59.5200777286,45.4023128758,20.675867677,31.5609827501,38.1746915957,6.28148037453,7.48582477533,313.0,109.28200000000001,2.8641597930000002,0.034482759,0.043103447999999996,0.060344827999999996,0.077586207,0.10344827599999999,0.120689655,0.120689655,0.155172414,0.18965517199999998,0.068965517,0.00862069,0.017241378999999998,0.282051282,0.111111111,0.136752137,0.034188034,0.435897436,117.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.923076923,0.5555555560000001,0.606837607,0.264957265,0.88034188,0.41025641,0.7521367520000001,0.9464439071558819,0.0,0.3117255725949929,0.6196954153996845,0.9314209879946774,1.9980482484401951,0.9314209879946774,0
1807,1025.97893199,661132.563211,0.0816890119252,0.0319874127975,0.0747860640491,0.116406371156,0.112339383488,0.109917489753,0.102222242192,0.128402358193,0.0719881344358,0.17026153201,83.8112052101,32.818411619,76.7289261205,119.430484355,115.257840691,112.773028744,104.877866869,131.738114324,73.8583092841,174.68474477,8.0,2.62197934496,1072.47221661,2812,-231,66.9217266731,115.078666502,179.122822773,138.558527889,187.594767863,130.839471039,191.655376867,314.412894613,325.278233568,338.41340341,311.585888559,153.086984558,125.247035694,100.73132895,63.3558950362,31.1199570999,38.9970189043,619.0,221.59799999999998,2.793350465,0.02238806,0.007462687,0.007462687,0.097014925,0.082089552,0.044776119,0.082089552,0.119402985,0.276119403,0.179104478,0.029850746,0.052238806,0.433823529,0.11029411800000001,0.139705882,0.022058823999999998,0.294117647,136.0,0.9264705879999999,0.0,0.0,0.073529412,0.0,0.0,0.0,0.0,0.970588235,0.6911764709999999,0.764705882,0.46323529399999996,0.860294118,0.6176470589999999,0.904411765,5.807976191980581,0.0,0.07820804227330336,3.1818324566980785,3.260040498971382,4.210885644504701,3.260040498971382,0
1824,140.274069578,513413.030202,0.149115397406,0.0208090372029,0.0513583646132,0.110241606553,0.140929041599,0.130253914284,0.105637508569,0.132692307692,0.0579995992233,0.100963222858,20.9170236309,2.91896833245,7.20424681116,15.464038788,19.7686901868,18.271246635,14.818203227,18.6132900017,8.13583981695,14.1625221479,7.0,0.27744083128,1402.10075858,389,-109,14.9813204434,24.8924855685,24.1480264197,19.9141599806,20.5091997392,20.1676334588,23.2198141639,21.3896048675,28.8486590292,31.4075534101,36.2956296692,28.3124928003,43.0520261395,32.6873547484,7.57872522535,3.72261497924,8.87269935717,490.0,1771.7,0.276570005,0.034285714,0.0,0.017142857,0.12,0.034285714,0.022857142999999996,0.11428571400000001,0.251428571,0.28571428600000004,0.091428571,0.017142857,0.011428571,0.386363636,0.119318182,0.16477272699999998,0.028409091,0.306818182,176.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982954545,0.7159090909999999,0.852272727,0.6875,0.954545455,0.6988636359999999,0.9488636359999999,3.2650220883889784,0.0,2.3710279451396152,2.9540676037805045,5.325095548920119,9.56185040171058,5.325095548920119,1
1850,129.48375653,795665.602711,0.042299245024,0.0314313999576,0.0913713397344,0.086728245204,0.123053426666,0.109576453264,0.0799398735055,0.100413256956,0.078840834932,0.256345924756,5.47706514411,4.06985573952,11.831104308,11.2298989863,15.9334199387,14.1883707959,10.3509151181,13.0018857161,10.208607475,33.1926333087,8.0,0.201945418055,2119.38455511,428,-119,16.1553135206,28.3335678741,32.4960319211,26.5187604036,33.6997466866,33.3358517924,21.5709533068,31.7381652057,31.68373247,43.3794211836,42.3316092087,36.5106157923,21.8741661831,7.81814710731,7.66309355419,7.24601983662,5.64480395328,481.0,2389.34,0.20131052600000002,0.047945205,0.0,0.0,0.02739726,0.020547945,0.08219178099999999,0.089041096,0.23287671199999999,0.219178082,0.191780822,0.054794521,0.034246575,0.365517241,0.193103448,0.12413793099999999,0.006896551999999999,0.317241379,145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9862068970000001,0.8,0.9448275859999999,0.572413793,0.9379310340000001,0.75862069,1.0,5.92686966240754,0.0,0.0,6.51421710642991,6.51421710642991,12.868248546308264,6.51421710642991,1
1854,158.257924655,336933.44355,0.15499426079,0.106417637525,0.189463273417,0.175936015564,0.132559917654,0.100613448943,0.0345403450021,0.0433864651762,0.0140449131049,0.0480437228247,24.5290700461,16.8414344614,29.9840644494,27.8432686953,20.9786574604,15.9228756221,5.46628331691,6.86625193692,2.22271879995,7.60329986695,5.0,0.0540176140694,5127.95695945,277,309,9.58009900911,9.16817003458,7.47688805318,13.1171888333,43.1613334085,44.6971175017,31.4310328716,18.4493776048,18.4862839945,13.1197614814,24.2138548579,10.4530888964,12.410954062,7.97872629984,2.69100794352,4.26418623393,6.30092891368,653.0,3668.02,0.178025055,0.019379845,0.0,0.011627907,0.062015504000000006,0.139534884,0.166666667,0.205426357,0.23643410899999998,0.11240310099999999,0.019379845,0.019379845,0.007751938000000001,0.162790698,0.37984496100000004,0.158914729,0.08914728699999999,0.209302326,258.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968992248,0.647286822,0.7403100779999999,0.286821705,0.7635658909999999,0.441860465,0.934108527,19.572481981374946,0.0,84.4812232461388,7.589329747880081,92.07055299401887,30.357318991520323,92.07055299401887,0
1886,89.0200826172,658077.559213,0.0467295813315,0.061852071782,0.0772101716157,0.117636224962,0.162206789696,0.12970716039,0.0617717204361,0.0775920621931,0.0597369016851,0.205557315908,4.1598711908,5.50607654008,6.87325585612,10.4719864649,14.4396618198,11.546542134,5.49892365662,6.90725178687,5.3177839233,18.2987292447,8.0,0.48717124532,523.429907758,255,291,13.2129041087,5.73992947433,28.110629014,51.8726153791,13.6451128898,12.465541869,17.7102078099,13.7053579721,12.2340941955,5.60362989422,13.6338052292,14.405976639,30.1816764539,9.7593040708,7.36584477676,0.0,5.35337022346,755.0,1091.33,0.6918194520000001,0.053763440999999995,0.0,0.0,0.0,0.086021505,0.053763440999999995,0.11827957,0.301075269,0.161290323,0.150537634,0.075268817,0.0,0.38297872299999997,0.127659574,0.138297872,0.11702127699999999,0.244680851,94.0,0.9893617020000001,0.0,0.0,0.0,0.0,0.0,0.0,0.010638298000000001,1.0,0.723404255,0.7446808509999999,0.617021277,0.861702128,0.70212766,0.978723404,3.012671181886213,58.43696013099875,5.9145823938501385,1.5063355909431064,7.4209179847932445,0.9746877353161276,7.4209179847932445,0
1888,136.677298569,619288.857447,0.0355924950625,0.0224620513634,0.0863279352489,0.100887017542,0.134125952071,0.134747179688,0.13244212809,0.166361852433,0.0692140164232,0.117839372077,4.86468607447,3.07005250066,11.7990689809,13.7889650184,18.3319727971,18.4168805096,18.101832284,22.7378885755,9.45998478782,16.1059670405,8.0,0.251205238214,1711.74774482,430,-170,14.5168318051,35.1645549769,37.8205806612,31.4505000766,29.1327819795,14.1207147813,25.201643542,42.5001920173,47.3035718143,29.0964653352,42.0896332168,35.0823496631,12.9967186831,7.98458110642,15.0659269889,3.70013714823,6.77281620408,556.0,2220.3,0.250416535,0.034482759,0.005747126,0.005747126,0.005747126,0.005747126,0.068965517,0.109195402,0.252873563,0.36781609200000004,0.10344827599999999,0.011494253000000001,0.028735632,0.514450867,0.10404624300000001,0.12138728300000001,0.005780347,0.24855491300000002,173.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942196529999999,0.809248555,0.9017341040000001,0.606936416,0.9306358379999999,0.774566474,0.976878613,3.3483895155956307,0.0,0.1287842121382935,3.777670222723276,3.906454434861569,11.204226456031533,3.906454434861569,1
1954,192.427249291,663064.719624,0.00996050032916,0.0252232799892,0.101082765059,0.14981928037,0.134125952071,0.1194363011,0.0871329790065,0.109448587127,0.074108464801,0.189661890147,1.9166716799,4.85364638643,19.4510784311,28.8293120123,25.8094880156,22.9827988861,16.7667594727,21.0608905597,14.2604880308,36.4961158162,8.0,0.12312626361,3070.01925437,378,-45,28.8550778637,17.3734255462,8.93005552599,10.6706079257,14.2209650065,41.2969079073,42.5616159256,26.7741197752,17.5970695134,12.7857878367,12.1197524313,21.5667195223,29.8907904656,24.8698922949,19.118497605,14.482738618,34.8859762367,936.0,2226.62,0.420368464,0.038186158,0.007159905,0.009546539,0.023866348,0.028639618,0.054892601,0.12887828199999998,0.24105011899999998,0.250596659,0.181384248,0.023866348,0.011933174,0.349282297,0.251196172,0.14354067,0.043062200999999994,0.21291866,418.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976076555,0.73923445,0.877990431,0.263157895,0.8875598090000001,0.801435407,0.95215311,12.62465454872368,0.0,0.6136984850074011,13.063010609443252,13.676709094450652,17.6219136409268,13.676709094450652,1
1955,98.9112029084,663064.719624,0.00996050032916,0.0252232799892,0.101082765059,0.14981928037,0.134125952071,0.1194363011,0.0871329790065,0.109448587127,0.074108464801,0.189661890147,0.985205069127,2.49486496503,9.99821788534,14.8188052403,13.2665592606,11.8135882127,8.61842776652,10.8256914094,7.33015739917,18.7596857003,8.0,0.0545528786899,3556.18263709,194,-27,14.8092198559,8.91651998934,4.58315019058,5.4764495703,7.29859050596,21.1947093492,21.8437923004,13.7412149111,9.03130022643,6.56201809609,6.22019040123,11.0686338289,15.3407760591,12.7639129768,9.81213898246,7.43293992567,17.9044428305,936.0,2226.62,0.420368464,0.038186158,0.007159905,0.009546539,0.023866348,0.028639618,0.054892601,0.12887828199999998,0.24105011899999998,0.250596659,0.181384248,0.023866348,0.011933174,0.349282297,0.251196172,0.14354067,0.043062200999999994,0.21291866,418.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976076555,0.73923445,0.877990431,0.263157895,0.8875598090000001,0.801435407,0.95215311,14.64233681783188,0.0,0.0,15.038075650746258,15.038075650746258,20.380549895090322,15.038075650746258,1
1956,59.3467217449,662404.553034,0.0134421601391,0.0241384077316,0.0953497160814,0.142083539843,0.135809409769,0.121386686225,0.0895621408454,0.112499881071,0.0758581652246,0.189869893069,0.797748137423,1.43253536702,5.65869306874,8.4321923036,8.0598432519,7.20390189095,5.31521945164,6.67649913828,4.50193342367,11.2681557117,8.0,0.0372405567597,3168.58850316,118,-17,9.07979565606,5.55122287704,2.88155129584,3.44746457447,4.45896592255,12.8121468198,13.4825573899,8.60322415436,5.7394145231,4.06936009178,3.83848616207,6.58718631058,9.09174869367,7.59608404519,5.84432924289,4.36825374164,10.5482084991,936.0,2226.62,0.420368464,0.038186158,0.007159905,0.009546539,0.023866348,0.028639618,0.054892601,0.12887828199999998,0.24105011899999998,0.250596659,0.181384248,0.023866348,0.011933174,0.349282297,0.251196172,0.14354067,0.043062200999999994,0.21291866,418.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976076555,0.73923445,0.877990431,0.263157895,0.8875598090000001,0.801435407,0.95215311,13.043655965866254,0.0,0.0,13.333514987329949,13.333514987329949,18.26111835221276,13.333514987329949,1
1960,245.479621764,413427.717842,0.0831052847988,0.0507792534075,0.155993922677,0.190848528076,0.158375184272,0.126009759801,0.0584378841783,0.0734043978635,0.0330482218722,0.069997563052,20.400653879,12.46527192,38.2933291364,46.8494244865,38.8778803321,30.9328281746,14.3453097048,18.0192838234,8.11266500518,17.1829753024,6.0,0.331507187661,1450.94893234,481,555,14.6710840239,34.1719451594,64.4614099348,63.6942162306,42.5651049651,48.5793045904,57.1933033568,62.5986480273,13.2591255661,15.5053517208,13.8720051535,14.6096214226,15.5444971005,8.42362026534,7.94717006495,3.90359241781,0.0,431.0,1304.18,0.33047520199999997,0.007575758,0.007575758,0.0,0.03030303,0.053030303,0.090909091,0.295454545,0.310606061,0.12121212099999999,0.037878788,0.015151515,0.03030303,0.303030303,0.257575758,0.272727273,0.03030303,0.151515152,132.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96969697,0.772727273,0.772727273,0.25,0.8409090909999999,0.43181818200000005,0.901515152,4.914286309830422,24.213437182210825,21.284392361782096,2.8639549355303124,24.14834729731241,6.085904238001914,24.14834729731241,0
2011,127.685371028,516785.643274,0.0596038839335,0.0364582253692,0.112608776435,0.182989702496,0.147365217676,0.130583263686,0.0938328687063,0.117864384107,0.0420240803946,0.0766695971961,7.61054403475,4.65518203328,14.3784934001,23.3651080575,18.8163824955,16.6735724738,11.9810846554,15.0495576156,5.36586029729,9.78958596455,7.0,0.129877874066,2471.55262056,321,-112,16.0279951177,23.5917795215,20.4910007462,19.8692778119,18.7915636304,28.9224090183,20.7977976176,33.1091011222,28.8115725964,20.6928146554,27.6913287744,27.2078986225,8.28591447675,9.87494149366,8.96303036803,3.59149010961,4.28008431768,398.0,3074.08,0.129469809,0.02027027,0.0,0.0,0.047297297,0.033783784,0.047297297,0.195945946,0.263513514,0.283783784,0.054054054000000004,0.0067567569999999995,0.047297297,0.39726027399999997,0.150684932,0.184931507,0.020547945,0.246575342,146.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979452055,0.746575342,0.863013699,0.493150685,0.9178082190000001,0.671232877,0.965753425,7.887523367708033,0.0,0.0,4.815540582390168,4.815540582390168,14.114515500109112,4.815540582390168,1
2052,363.273872505,1164342.6722,0.0262148249828,0.0214731554115,0.0328943770745,0.0532360859366,0.0727133884846,0.0794842503869,0.0908407653472,0.114105973813,0.0981279019114,0.410909276651,9.52316098855,7.80063632123,11.9496677435,19.3392790952,26.4148742178,28.8745514412,33.000076609,41.4517189831,35.6473029281,149.272604177,10.0,1.82022122418,662.007443927,1205,-143,103.067971316,136.164235613,81.7957946355,57.3870746828,41.5792123931,48.44307972,129.611217792,142.168260947,114.046002878,106.091946624,91.2983192551,79.4894676201,41.7677047069,12.6096230227,3.11618826939,11.6868584462,4.67704207897,431.0,237.516,1.814615094,0.054263566,0.0,0.0,0.007751938000000001,0.031007752000000003,0.023255814,0.046511628,0.13178294599999998,0.255813953,0.255813953,0.13178294599999998,0.062015504000000006,0.421875,0.1875,0.203125,0.0546875,0.140625,128.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984375,0.9140625,0.921875,0.28125,0.921875,0.9296875,0.96875,1.536006664924677,0.0,0.3024569108538939,3.030499636202741,3.332956547056635,4.181022002980298,3.332956547056635,1
2070,116.895057978,514608.765687,0.163471898903,0.0782601678109,0.0729028463103,0.084045928342,0.119247650584,0.106187490792,0.0774675062837,0.0973076923077,0.0612370470282,0.139871771639,19.1090571,9.14822685364,8.52198244622,9.82455366637,13.9394610288,12.4127928927,9.05556863846,11.374788334,7.15830816277,16.3503188552,7.0,0.431935383882,618.148014641,267,-16,9.51377036937,5.98430045588,13.7370553413,9.61391719754,11.46866577,14.0206006377,6.7501669394,13.7780611377,16.4137151853,13.8274240663,12.2188497657,17.4715719719,13.1104766236,17.1785242884,23.5036398533,21.9511594337,46.4581009629,636.0,1234.67,0.515117467,0.046822742,0.003344482,0.016722408,0.063545151,0.123745819,0.113712375,0.127090301,0.224080268,0.157190635,0.100334448,0.013377926000000002,0.010033445,0.267558528,0.053511706,0.153846154,0.010033445,0.518394649,299.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929765886,0.585284281,0.72909699,0.74916388,0.969899666,0.6989966559999999,0.963210702,2.773017735671813,23.083498988835633,1.0992142375636014,1.7487499233966388,2.8479641609602404,3.2476784291651866,2.8479641609602404,1
2110,211.310297122,409592.301558,0.116093488515,0.0680935179744,0.173815545801,0.159766048055,0.12252546753,0.101477327408,0.0570205902717,0.0716241211256,0.040495146018,0.0890887473025,24.531749552,14.3888615153,36.7290146276,33.7602110845,25.8908929487,21.4432042058,12.0490378724,15.1349143162,8.55704133707,18.8253696627,6.0,0.28205986324,1623.76877993,458,-139,24.4137696021,25.7753703153,25.3095861564,28.0570892173,30.7774645386,23.4905907081,25.7333939019,34.2075925669,31.0723867891,32.1916740061,20.5435270213,43.6209742531,29.6588382508,17.7377947819,15.3738705014,15.1030678421,34.9330095476,501.0,1781.75,0.28118499,0.063953488,0.0,0.005813953,0.075581395,0.01744186,0.075581395,0.18023255800000001,0.238372093,0.209302326,0.104651163,0.01744186,0.011627907,0.327586207,0.097701149,0.13218390800000002,0.10344827599999999,0.33908046,174.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942528736,0.6724137929999999,0.74137931,0.637931034,0.91954023,0.620689655,0.9367816090000001,5.08827716173071,0.0,1.2625048596775448,3.2136487337246593,4.476153593402204,9.793977093256105,4.476153593402204,1
